Judet,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17
 Mures,-0.4776562884690207,-0.29566786272290924,-1.9493673428264415,-0.36667436326943037,-0.05507328556959873,-1.7419352215620818,-0.7608966375313776,-1.0813990829499835,0.1030570687946118,0.36164958715800366,-1.6769646040065518,-1.0206563245804237,-0.4461688793426416,-1.89424769270034,0.48265532240584763,1.6014493282297302,-0.5813293867949626
 Neamt,-1.458333754743853,0.017153887443113303,-0.5564556703098669,-0.6502591507118258,-0.1578289600933373,-0.008397228047452,-0.9640659649315053,2.160229547629774,0.4866061115318671,1.31017264340742,1.0567312564096931,0.8839884767443675,-0.13357264561570362,-0.9177466062761179,-0.3663328038101049,-0.5636949140588309,-0.061343883348175116
 Olt,-0.6628843502790227,-0.8426117741815741,1.890371530940502,-0.5850334587306302,0.3750717592197223,0.9097600268501704,0.6073223119063401,-0.2517604009841403,0.25377372562196404,1.9718326871590894,-0.4317168482388135,-0.2563895110011629,-1.6752085904221206,-0.5224282873922064,-0.01633937622560322,-0.2192165862273993,0.48191960665330047
 Prahova,-0.4488417610391667,0.9314249243761921,-0.28233307805170094,-0.50937946541274,-1.2755774799019677,-0.43382300567253124,0.2722163350002968,-0.8134910858406875,0.5533990599509837,0.3778028193929117,-0.6440185713787809,-0.2583929750165852,-0.048657019318935034,2.218654182996147,-1.5454049022478726,-1.3955117702248734,0.30905022420676354
 Salaj,-0.2622856137368363,-1.1026884049141998,0.43108797047282843,0.8046580290430283,0.563463864685487,-0.5506978735489944,-1.0814160523215028,-0.4283581017601293,1.1866351082336182,-1.1112728673733323,-1.1207000216778369,-0.04799869662060554,0.40284501542023915,0.6129408823233674,1.2606378233164837,-0.5099316648356604,-0.683757363469405
 Satu Mare,-0.01569554326372469,-1.4447559614467769,-0.9912550009716969,-0.38635989094174666,-0.38288315531253797,0.6314699987049526,-0.5044780600916323,0.48110484440081297,1.1463188283341854,0.6956626462243146,-1.8540040880210231,1.1048476358742116,0.8570388064541823,0.3429083904081067,0.5484251212783929,1.3204926568748467,1.551769429692491
 Sibiu,0.9316256759622014,0.03415398987620941,-0.9953928811753899,-0.6850083781876749,-0.5500705431371419,-0.18561433754212064,0.31086347672510545,-2.056441733577535,0.05303757552158492,1.1985254283544882,-0.5359278140230528,0.2127855334857746,-0.9572223300812884,0.18068435813096326,-0.29093054149788117,-0.12218266699071836,-0.06549421638393559
 Suceava,0.9198330804996772,-0.5686937856804773,0.4019573200084001,-0.08415366898069239,0.8366745574505933,-0.24277636174025582,-0.8405074643523374,0.5733408763649751,0.24834855208178278,-0.22040718036241283,-0.4005131382624762,-1.4655236152294135,-0.7779836278783779,-0.7922214188711568,1.6550455813091067,-1.618641960257017,-0.25050169829725677
 Teleorman,-1.2115540405805534,-1.0773234400790455,2.3282807203506217,0.09189649075190211,0.3103441992976336,0.20238193366418206,0.5050000484282053,0.5629797170975002,-0.9188617720964255,-0.38935876804761904,-0.5357508175639233,-0.4408056077449992,-0.1859575696731737,-0.72506489129117,-0.305741884715042,-0.9410978158941025,-0.6610766881795593
 Timis,1.4557806172729915,0.38186648728975325,-1.0376688240862146,-1.653726538703286,-1.6541125446465532,2.126760712303419,1.1883047036047836,-1.0203206998489087,0.44033214000210225,-0.5892697858794452,0.05783383082429463,-0.39583819946110244,1.275982440551431,-1.0438207985129286,1.8908038148674724,-0.9320473257143524,-0.1943160308919418
 Tulcea,-0.967845212059092,-0.5590257021827241,-0.27541866821935806,-0.44107618786722247,0.34820250941665704,-0.995606202885815,-0.8988871195007077,-0.4745796096318976,-0.7596040660577535,-1.707830693639121,2.118080864876841,0.18393983228945573,1.4973681317342626,-1.7795050975179618,-0.4249922425591118,-0.3698234112134587,-0.7971576989173886
 Valcea,1.579156174777906,0.6434037427307592,1.3691669486889464,-0.2619798541662538,1.190965983180008,0.42255975369691784,-0.056415774877508866,-0.5103262367733596,-0.1063687612461218,1.2342037529408916,1.7347105647709788,-0.07020720453898067,1.0035767588207938,0.9383605243148997,0.184179534381675,1.3404881383961018,-0.8202081158002085
 Vaslui,-1.082078578503658,-0.9428685782095397,-0.5977176298879666,-0.632636963803581,0.6849753908200554,-0.9306689894122451,-1.4306661092417794,-1.0745999659520693,-0.9916182000541548,2.270334801129193,0.2497853176648384,1.115639569388261,0.03691304649247505,1.1286110198606938,-0.21726385709391144,0.8566247404705435,-1.2436595150204048
 Vrancea,-1.136838473740387,1.2066674107428155,-1.3827494924944026,1.1493826661650206,3.024602982204348,3.310882526634236,-0.08318210104196976,-0.8055515247089324,0.02405068409999853,-1.811782622331639,-1.4198997380016456,0.9189218909852892,-0.7475441017400181,-0.06755861790603039,-1.4580827227153998,0.07230325480054772,-0.25205076582104907
